id,profileId,voice,sourceType,lessonId,lessonTitle,sourceId,text,note,priority,localOutputPath,r2ObjectKey
vi3a-0229,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q008:explanationSimple,'wardrobe' means 'tá»§ quáº§n Ã¡o'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-2733d802fe.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-2733d802fe.mp3
vi3a-0230,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q009:answerText,Ä‘Ã¨n,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-dadfd345ae.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-dadfd345ae.mp3
vi3a-0231,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-c07,Em hÃ£y chá»n 3 tá»« trong Unit 2 vÃ  Ä‘áº·t cÃ¢u.,cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-9d34cf86b3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-9d34cf86b3.mp3
vi3a-0232,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q005:answerText,gÃ¡c mÃ¡i,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-4e46b48458.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-4e46b48458.mp3
vi3a-0233,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q006:answerText,gháº¿ sÃ´ pha,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-90e5aad4bf.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-90e5aad4bf.mp3
vi3a-0234,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q011:answerText,mÃ¡y rá»­a bÃ¡t,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-67cdb85688.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-67cdb85688.mp3
vi3a-0235,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q003:answerText,nhÃ  báº¿p,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ea13abfcd0.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ea13abfcd0.mp3
vi3a-0236,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q012:answerText,á»Ÿ giá»¯a,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8ee5b47286.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8ee5b47286.mp3
vi3a-0237,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q001:answerText,phÃ²ng khÃ¡ch,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-480c1606de.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-480c1606de.mp3
vi3a-0238,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q004:answerText,phÃ²ng táº¯m,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-32758f1f3d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-32758f1f3d.mp3
vi3a-0239,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q010:answerText,tá»§ láº¡nh,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ad5f2a0c3e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ad5f2a0c3e.mp3
vi3a-0240,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q008:answerText,tá»§ quáº§n Ã¡o,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3a0d768b1d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3a0d768b1d.mp3
vi3a-0241,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q021:questionText,Which English word/phrase means 'Ä‘Ã¨n'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-bed6b64551.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-bed6b64551.mp3
vi3a-0242,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q017:questionText,Which English word/phrase means 'gÃ¡c mÃ¡i'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-10679d152f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-10679d152f.mp3
vi3a-0243,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q018:questionText,Which English word/phrase means 'gháº¿ sÃ´ pha'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3da98f6dbf.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3da98f6dbf.mp3
vi3a-0244,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q023:questionText,Which English word/phrase means 'mÃ¡y rá»­a bÃ¡t'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3f3c64b590.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3f3c64b590.mp3
vi3a-0245,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q015:questionText,Which English word/phrase means 'nhÃ  báº¿p'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-1163b0d7ae.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-1163b0d7ae.mp3
vi3a-0246,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q024:questionText,Which English word/phrase means 'á»Ÿ giá»¯a'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-0cf7d26933.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-0cf7d26933.mp3
vi3a-0247,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q013:questionText,Which English word/phrase means 'phÃ²ng khÃ¡ch'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-96eaf0215e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-96eaf0215e.mp3
vi3a-0248,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q016:questionText,Which English word/phrase means 'phÃ²ng táº¯m'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-317118b1e0.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-317118b1e0.mp3
vi3a-0249,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q022:questionText,Which English word/phrase means 'tá»§ láº¡nh'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-b2bb03c01d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-b2bb03c01d.mp3
vi3a-0250,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,4,Unit 2 - My House: Vocabulary,eng6-b2-u02-vocabulary-my-house-q020:questionText,Which English word/phrase means 'tá»§ quáº§n Ã¡o'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-9ec4301212.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-9ec4301212.mp3
vi3a-0251,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,5,Unit 2 - My House: Grammar,eng6-b2-u02-grammar-my-house-c07,"Em hÃ£y viáº¿t 2 cÃ¢u dÃ¹ng: there is / there are, prepositions of place.",cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-7b894bceaf.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-7b894bceaf.mp3
vi3a-0252,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q020:explanationSimple,'chÄƒm chá»‰' in English is 'hard-working'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-b007610ff5.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-b007610ff5.mp3
vi3a-0253,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q004:explanationSimple,'clever' means 'thÃ´ng minh'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-2d132caeca.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-2d132caeca.mp3
vi3a-0254,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q007:explanationSimple,'confident' means 'tá»± tin'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-cd87c385b3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-cd87c385b3.mp3
vi3a-0255,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q006:explanationSimple,'creative' means 'sÃ¡ng táº¡o'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-9e8c710842.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-9e8c710842.mp3
vi3a-0256,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q009:explanationSimple,'curly hair' means 'tÃ³c xoÄƒn'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-1379f4fda9.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-1379f4fda9.mp3
vi3a-0257,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q038:explanationSimple,"'friendly' means 'thÃ¢n thiá»‡n', not 'yÃªu thá»ƒ thao'.",questionType:true_false;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-27ef8ebdf5.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-27ef8ebdf5.mp3
vi3a-0258,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q001:explanationSimple,'friendly' means 'thÃ¢n thiá»‡n'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-95bf1f99b9.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-95bf1f99b9.mp3
vi3a-0259,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q038:questionText,'friendly' means 'yÃªu thá»ƒ thao'.,questionType:true_false;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-569dfc15b6.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-569dfc15b6.mp3
vi3a-0260,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q008:explanationSimple,'hard-working' means 'chÄƒm chá»‰'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-c360f37d58.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-c360f37d58.mp3
vi3a-0261,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q039:questionText,'kind' means 'máº£nh mai'.,questionType:true_false;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-42f9664438.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-42f9664438.mp3
vi3a-0262,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q039:explanationSimple,"'kind' means 'tá»‘t bá»¥ng', not 'máº£nh mai'.",questionType:true_false;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-9995fc2915.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-9995fc2915.mp3
vi3a-0263,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q002:explanationSimple,'kind' means 'tá»‘t bá»¥ng'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-2c6f4497bf.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-2c6f4497bf.mp3
vi3a-0264,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q023:explanationSimple,'máº£nh mai' in English is 'slim'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ff16143faf.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ff16143faf.mp3
vi3a-0265,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q017:explanationSimple,'nhÃºt nhÃ¡t' in English is 'shy'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8e44a475f2.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8e44a475f2.mp3
vi3a-0266,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q018:explanationSimple,'sÃ¡ng táº¡o' in English is 'creative'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-bbf71aa6d9.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-bbf71aa6d9.mp3
vi3a-0267,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q005:explanationSimple,'shy' means 'nhÃºt nhÃ¡t'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-fbfda3c535.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-fbfda3c535.mp3
vi3a-0268,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q011:explanationSimple,'slim' means 'máº£nh mai'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-02a7f487d3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-02a7f487d3.mp3
vi3a-0269,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q012:explanationSimple,'sporty' means 'yÃªu thá»ƒ thao'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-75d4fef28d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-75d4fef28d.mp3
vi3a-0270,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q010:explanationSimple,'straight hair' means 'tÃ³c tháº³ng'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-c6932deb4c.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-c6932deb4c.mp3
vi3a-0271,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q013:explanationSimple,'thÃ¢n thiá»‡n' in English is 'friendly'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-b644967d76.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-b644967d76.mp3
vi3a-0272,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q016:explanationSimple,'thÃ´ng minh' in English is 'clever'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-c94d3bb1cc.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-c94d3bb1cc.mp3
vi3a-0273,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q022:explanationSimple,'tÃ³c tháº³ng' in English is 'straight hair'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-631a33c889.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-631a33c889.mp3
vi3a-0274,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q021:explanationSimple,'tÃ³c xoÄƒn' in English is 'curly hair'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-15f6743177.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-15f6743177.mp3
vi3a-0275,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q014:explanationSimple,'tá»‘t bá»¥ng' in English is 'kind'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-d30fbd5799.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-d30fbd5799.mp3
vi3a-0276,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q019:explanationSimple,'tá»± tin' in English is 'confident'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-b47003ae33.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-b47003ae33.mp3
vi3a-0277,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q024:explanationSimple,'yÃªu thá»ƒ thao' in English is 'sporty'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-0b3c75cabf.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-0b3c75cabf.mp3
vi3a-0278,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q008:answerText,chÄƒm chá»‰,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ae44d9beac.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ae44d9beac.mp3
vi3a-0279,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-c07,Em hÃ£y chá»n 3 tá»« trong Unit 3 vÃ  Ä‘áº·t cÃ¢u.,cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-88c2876d19.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-88c2876d19.mp3
vi3a-0280,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q011:answerText,máº£nh mai,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-b535edd69f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-b535edd69f.mp3
vi3a-0281,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q005:answerText,nhÃºt nhÃ¡t,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3ba0cb47b0.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3ba0cb47b0.mp3
vi3a-0282,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q006:answerText,sÃ¡ng táº¡o,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-7fd3a3b1cc.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-7fd3a3b1cc.mp3
vi3a-0283,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,7,Unit 3 - My Friends: Vocabulary,eng6-b2-u03-vocabulary-my-friends-q001:answerText,thÃ¢n thiá»‡n,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-dbe28b7a80.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-dbe28b7a80.mp3
