id,subject,grade,sourceType,sourceId,lessonId,title,text,profileId,voice,localOutputPath,r2ObjectKey,warning
eng6-full-00163,english,6,question,eng6-b2-u02-grammar-my-house-q003,5,The lamp is ____ the desk.,The lamp is ____ the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q003.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q003.mp3,
eng6-full-00164,english,6,question,eng6-b2-u02-grammar-my-house-q004,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q004.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q004.mp3,
eng6-full-00165,english,6,question,eng6-b2-u02-grammar-my-house-q005,5,There ____ a sofa in the living room.,There ____ a sofa in the living room.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q005.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q005.mp3,
eng6-full-00166,english,6,question,eng6-b2-u02-grammar-my-house-q006,5,There ____ two bedrooms in my house.,There ____ two bedrooms in my house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q006.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q006.mp3,
eng6-full-00167,english,6,question,eng6-b2-u02-grammar-my-house-q007,5,The lamp is ____ the desk.,The lamp is ____ the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q007.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q007.mp3,
eng6-full-00168,english,6,question,eng6-b2-u02-grammar-my-house-q008,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q008.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q008.mp3,
eng6-full-00169,english,6,question,eng6-b2-u02-grammar-my-house-q009,5,There ____ a sofa in the living room.,There ____ a sofa in the living room.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q009.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q009.mp3,
eng6-full-00170,english,6,question,eng6-b2-u02-grammar-my-house-q010,5,There ____ two bedrooms in my house.,There ____ two bedrooms in my house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q010.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q010.mp3,
eng6-full-00171,english,6,question,eng6-b2-u02-grammar-my-house-q011,5,The lamp is ____ the desk.,The lamp is ____ the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q011.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q011.mp3,
eng6-full-00172,english,6,question,eng6-b2-u02-grammar-my-house-q012,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q012.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q012.mp3,
eng6-full-00173,english,6,question,eng6-b2-u02-grammar-my-house-q013,5,There ____ a sofa in the living room.,There ____ a sofa in the living room.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q013.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q013.mp3,
eng6-full-00174,english,6,question,eng6-b2-u02-grammar-my-house-q014,5,There ____ two bedrooms in my house.,There ____ two bedrooms in my house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q014.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q014.mp3,
eng6-full-00175,english,6,question,eng6-b2-u02-grammar-my-house-q015,5,The lamp is ____ the desk.,The lamp is ____ the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q015.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q015.mp3,
eng6-full-00176,english,6,question,eng6-b2-u02-grammar-my-house-q016,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q016.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q016.mp3,
eng6-full-00177,english,6,question,eng6-b2-u02-grammar-my-house-q017,5,There ____ a sofa in the living room.,There ____ a sofa in the living room.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q017.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q017.mp3,
eng6-full-00178,english,6,question,eng6-b2-u02-grammar-my-house-q018,5,There ____ two bedrooms in my house.,There ____ two bedrooms in my house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q018.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q018.mp3,
eng6-full-00179,english,6,question,eng6-b2-u02-grammar-my-house-q019,5,The lamp is ____ the desk.,The lamp is ____ the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q019.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q019.mp3,
eng6-full-00180,english,6,question,eng6-b2-u02-grammar-my-house-q020,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q020.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q020.mp3,
eng6-full-00181,english,6,question,eng6-b2-u02-grammar-my-house-q021,5,There ____ a sofa in the living room.,There ____ a sofa in the living room.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q021.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q021.mp3,
eng6-full-00182,english,6,question,eng6-b2-u02-grammar-my-house-q022,5,There ____ two bedrooms in my house.,There ____ two bedrooms in my house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q022.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q022.mp3,
eng6-full-00183,english,6,question,eng6-b2-u02-grammar-my-house-q023,5,The lamp is ____ the desk.,The lamp is ____ the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q023.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q023.mp3,
eng6-full-00184,english,6,question,eng6-b2-u02-grammar-my-house-q024,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q024.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q024.mp3,
eng6-full-00185,english,6,question,eng6-b2-u02-grammar-my-house-q025,5,"Reorder the words: there / is / Yes,","Reorder the words: there / is / Yes,",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q025.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q025.mp3,
eng6-full-00186,english,6,question,eng6-b2-u02-grammar-my-house-q026,5,Reorder the words: is / It / on / desk / the,Reorder the words: is / It / on / desk / the,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q026.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q026.mp3,
eng6-full-00187,english,6,question,eng6-b2-u02-grammar-my-house-q027,5,Reorder the words: rooms / five / are / There,Reorder the words: rooms / five / are / There,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q027.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q027.mp3,
eng6-full-00188,english,6,question,eng6-b2-u02-grammar-my-house-q028,5,Grammar point 'there is / there are' is used in Unit 2.,Grammar point 'there is / there are' is used in Unit 2.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q028.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q028.mp3,
eng6-full-00189,english,6,question,eng6-b2-u02-grammar-my-house-q029,5,Grammar point 'prepositions of place' is used in Unit 2.,Grammar point 'prepositions of place' is used in Unit 2.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q029.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q029.mp3,
eng6-full-00190,english,6,question,eng6-b2-u02-grammar-my-house-q030,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q030.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q030.mp3,
eng6-full-00191,english,6,question,eng6-b2-u02-grammar-my-house-q031,5,There ____ two bedrooms in my house.,There ____ two bedrooms in my house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q031.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q031.mp3,
eng6-full-00192,english,6,question,eng6-b2-u02-grammar-my-house-q032,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q032.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q032.mp3,
eng6-full-00193,english,6,question,eng6-b2-u02-grammar-my-house-q033,5,There ____ two bedrooms in my house.,There ____ two bedrooms in my house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q033.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q033.mp3,
eng6-full-00194,english,6,question,eng6-b2-u02-grammar-my-house-q034,5,There ____ a sofa in the living room.,There ____ a sofa in the living room.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q034.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q034.mp3,
eng6-full-00195,english,6,question,eng6-b2-u02-grammar-my-house-q035,5,There ____ two bedrooms in my house.,There ____ two bedrooms in my house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q035.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q035.mp3,
eng6-full-00196,english,6,question,eng6-b2-u02-grammar-my-house-q036,5,The lamp is ____ the desk.,The lamp is ____ the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q036.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q036.mp3,
eng6-full-00197,english,6,question,eng6-b2-u02-grammar-my-house-q037,5,The lamp is ____ the desk.,The lamp is ____ the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q037.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q037.mp3,
eng6-full-00198,english,6,question,eng6-b2-u02-grammar-my-house-q038,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q038.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q038.mp3,
eng6-full-00199,english,6,question,eng6-b2-u02-grammar-my-house-q039,5,The bed is ____ the wardrobe and the desk.,The bed is ____ the wardrobe and the desk.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q039.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q039.mp3,
eng6-full-00200,english,6,question,eng6-b2-u02-grammar-my-house-q040,5,There ____ two bedrooms in my house.,There ____ two bedrooms in my house.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-grammar-my-house-q040.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-grammar-my-house-q040.mp3,
eng6-full-00201,english,6,question,eng6-b2-u02-skills-my-house-q001,6,"Reading text: Tom lives in a small house. There is a living room, two bedrooms and a kitchen. His desk is next to the window, and his books are on the shelf. Statement: The text is about rooms, furniture and describing a house.","Reading text: Tom lives in a small house. There is a living room, two bedrooms and a kitchen. His desk is next to the window, and his books are on the shelf. Statement: The text is about rooms, furniture and describing a house.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q001.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q001.mp3,long-text
eng6-full-00202,english,6,question,eng6-b2-u02-skills-my-house-q002,6,"Reading text: Tom lives in a small house. There is a living room, two bedrooms and a kitchen. His desk is next to the window, and his books are on the shelf. What is the main topic?","Reading text: Tom lives in a small house. There is a living room, two bedrooms and a kitchen. His desk is next to the window, and his books are on the shelf. What is the main topic?",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q002.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q002.mp3,long-text
eng6-full-00203,english,6,question,eng6-b2-u02-skills-my-house-q003,6,Choose the best answer: Is there a sofa in the living room?,Choose the best answer: Is there a sofa in the living room?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q003.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q003.mp3,
eng6-full-00204,english,6,question,eng6-b2-u02-skills-my-house-q004,6,"Reorder the words: is / there / Yes,","Reorder the words: is / there / Yes,",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q004.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q004.mp3,
eng6-full-00205,english,6,question,eng6-b2-u02-skills-my-house-q005,6,Choose the best answer: Where is the lamp?,Choose the best answer: Where is the lamp?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q005.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q005.mp3,
eng6-full-00206,english,6,question,eng6-b2-u02-skills-my-house-q006,6,Reorder the words: desk / the / on / is / It,Reorder the words: desk / the / on / is / It,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q006.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q006.mp3,
eng6-full-00207,english,6,question,eng6-b2-u02-skills-my-house-q007,6,Choose the best answer: How many rooms are there?,Choose the best answer: How many rooms are there?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q007.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q007.mp3,
eng6-full-00208,english,6,question,eng6-b2-u02-skills-my-house-q008,6,Reorder the words: rooms / five / are / There,Reorder the words: rooms / five / are / There,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q008.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q008.mp3,
eng6-full-00209,english,6,question,eng6-b2-u02-skills-my-house-q009,6,Write a sentence using the word/phrase 'living room'.,Write a sentence using the word/phrase 'living room'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q009.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q009.mp3,
eng6-full-00210,english,6,question,eng6-b2-u02-skills-my-house-q010,6,Write a sentence using the word/phrase 'bedroom'.,Write a sentence using the word/phrase 'bedroom'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q010.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q010.mp3,
eng6-full-00211,english,6,question,eng6-b2-u02-skills-my-house-q011,6,Write a sentence using the word/phrase 'kitchen'.,Write a sentence using the word/phrase 'kitchen'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q011.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q011.mp3,
eng6-full-00212,english,6,question,eng6-b2-u02-skills-my-house-q012,6,Write a sentence using the word/phrase 'bathroom'.,Write a sentence using the word/phrase 'bathroom'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q012.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q012.mp3,
eng6-full-00213,english,6,question,eng6-b2-u02-skills-my-house-q013,6,Write a sentence using the word/phrase 'attic'.,Write a sentence using the word/phrase 'attic'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q013.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q013.mp3,
eng6-full-00214,english,6,question,eng6-b2-u02-skills-my-house-q014,6,Write a sentence using the word/phrase 'sofa'.,Write a sentence using the word/phrase 'sofa'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q014.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q014.mp3,
eng6-full-00215,english,6,question,eng6-b2-u02-skills-my-house-q015,6,Write a sentence using the word/phrase 'cupboard'.,Write a sentence using the word/phrase 'cupboard'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q015.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q015.mp3,
eng6-full-00216,english,6,question,eng6-b2-u02-skills-my-house-q016,6,Write a sentence using the word/phrase 'wardrobe'.,Write a sentence using the word/phrase 'wardrobe'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q016.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q016.mp3,
eng6-full-00217,english,6,question,eng6-b2-u02-skills-my-house-q017,6,"Write 4-5 sentences about rooms, furniture and describing a house.","Write 4-5 sentences about rooms, furniture and describing a house.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q017.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q017.mp3,
eng6-full-00218,english,6,question,eng6-b2-u02-skills-my-house-q018,6,Make a short dialogue with 2 questions and 2 answers about My House.,Make a short dialogue with 2 questions and 2 answers about My House.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q018.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q018.mp3,
eng6-full-00219,english,6,question,eng6-b2-u02-skills-my-house-q019,6,Which word belongs to Unit 2 - My House?,Which word belongs to Unit 2 - My House?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u02-skills-my-house-q019.mp3,audio/tts/assets/en-v1/question-eng6-b2-u02-skills-my-house-q019.mp3,
